MFCC特征形状: (101, 20)

MFCC特征完整数据:
0.5943	1.3506	-0.1998	-1.3355	-0.8528	0.0454	0.1645	-0.2717	-0.5510	-0.3043	-0.1757	-0.0416	0.3780	0.4923	0.2105	-0.0408	-0.9444	-1.2339	0.0465	0.9502
0.5086	0.8502	-0.5944	-1.7280	-1.1579	0.3239	0.1383	-0.8916	-1.0677	-1.3780	-1.7083	-1.3133	-0.4981	0.7341	0.7164	-0.4888	-1.5968	-1.4390	-0.0475	0.7295
0.6279	1.0577	-0.3075	-0.8984	-1.1659	0.6413	0.8511	-0.1090	-0.2376	-0.9582	-0.6117	0.3574	-0.2101	0.2466	0.4646	-1.2212	-1.0755	-0.0846	0.3860	1.0871
0.2656	0.7118	0.1605	-1.0374	-2.1734	0.5750	0.7706	-0.7119	-0.7392	-1.4885	-1.2355	0.4833	0.8299	0.9171	0.9168	1.1874	0.8374	-0.2937	0.2561	1.6741
0.2586	0.3542	-0.5201	-2.1031	-2.5445	0.1506	0.1349	-1.1414	-0.5659	-0.7868	-0.6839	0.0768	0.1604	1.0102	1.2772	0.9704	0.9849	-0.1405	-0.4451	1.4709
0.3395	0.2875	-0.3060	-0.3765	-1.1491	1.0460	1.3989	0.0950	0.3743	-0.7531	-1.8807	0.2855	1.0115	-0.2437	-0.4671	0.2169	-0.0525	0.0244	0.9770	0.8410
-0.0340	0.0987	0.0872	-0.6693	-0.3044	2.7245	1.8125	-0.1888	-0.6951	-1.3048	-1.8899	-0.5945	0.4820	1.3879	1.2839	0.7535	0.9344	0.3817	-0.0644	0.4442
-0.0167	0.0256	0.0325	-0.1195	-0.0573	0.3301	-0.0477	-0.9108	-0.5897	-0.3977	-0.5858	0.2848	0.6023	-0.6685	-0.9381	-0.1161	0.5015	0.3289	-0.0516	0.2446
-0.3698	-0.5308	-0.0028	-0.3222	0.3509	0.6622	1.4682	1.3897	-0.6816	0.1360	0.5361	-0.0149	0.7599	0.2262	-0.3652	0.1141	-0.6478	-0.6349	0.2554	0.8818
-0.3629	-0.2047	0.3737	-0.5409	-0.3878	0.1435	-0.1838	0.2809	0.1947	-0.6674	-1.8740	-1.2147	-0.4414	-0.8720	-0.8470	-1.1636	-0.5053	0.0292	-0.9450	0.0133
-0.5511	-0.5219	0.4095	-0.4057	0.3631	1.4458	0.8014	0.3513	-0.6579	-0.5387	-0.7129	-0.4211	0.5436	0.1425	-0.1781	0.6717	1.1074	0.2864	-0.6994	0.3055
0.3252	-0.7456	-0.6462	2.2486	0.1363	-0.6903	0.7883	-1.4057	-0.2451	0.3513	-0.5023	0.0658	0.1034	0.1724	-0.1329	-0.2342	0.9703	0.6899	0.5196	1.0805
0.1492	-1.1080	-0.6031	2.4228	0.3094	-0.3338	0.8540	-1.7002	-0.2888	0.6119	-0.1233	0.6671	0.9161	0.9230	0.2997	0.1174	1.0853	0.5018	0.2717	1.0121
-0.2443	-0.2937	0.4086	0.6519	-0.1487	0.3455	1.1822	0.4078	-0.1299	0.3556	-0.3866	-0.0286	1.0775	1.0133	0.4545	-0.2010	0.3288	1.4028	-0.1072	-0.2716
-0.3668	-0.7376	0.3522	0.7456	-0.6586	0.1084	0.2615	-1.3793	-1.0974	-0.7922	-0.1023	1.1446	1.1648	1.3951	1.1763	-0.3932	-0.0156	0.8068	-0.6676	-0.7755
-0.5288	-0.6885	0.4926	0.4229	-0.2070	-0.3611	-0.1497	-0.6892	-0.9197	-0.6300	-0.3177	0.8685	1.1183	-0.1462	-0.1213	-0.6870	-1.0297	0.0649	-0.1460	0.2541
-0.3115	0.0861	0.5854	-0.4289	-0.1993	0.6804	0.5295	1.2434	0.8498	0.1822	-1.0186	0.0327	1.9339	1.3746	-0.5158	-0.6411	0.3582	0.0240	-1.0478	-0.0135
0.1108	-0.0532	-0.3391	0.4560	2.3029	1.8922	0.7675	0.7166	-0.3706	-0.7850	-0.5341	-0.9093	-0.1924	1.6401	1.3765	0.8043	0.0219	-0.2360	-0.2597	-1.5649
